id,Tiêu đề,Giá,Khoảng giá min,Khoảng giá max,Địa chỉ,Mô tả chi tiết,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Trọng lượng,Href,Thời gian ghi nhận,Gia_Thuc_Te_Trieu,Gia_AI_Du_Doan_Trieu,Co_Bat_Thuong,Ly_Do_Chi_Tiet
1656,CBR150R BS Siêu Vip bao ký ủy quyền trọn đời,79.000.000 đ,30.36 tr,35.64 tr,"Phường 16, Quận 11, Tp Hồ Chí Minh","Dạ do vợ em mắng quá đòi đi tay ga nên em cần nhượng lại cho ae nào muốn xe đẹp biển đẹp và giá cũng đẹp nha 😍😍😍.
Thông tin xe:
CBR150R đởi 2013-2014.Đky lần đầu 2013 ạ
Odo:33.179km 
Quan trọng là đời sâu nhưng máy zin ạ . Bao zin ạ
Xe 1 đời chủ là em và em bảo dưỡng nhớt lẫn các chi tiết khác định kỳ nên các ae mua xe về chỉ có đi thôi ko cần làm gì nữa hết 😄
Xem xe SG . Ae đừng ngại gì mà cứ nhấc máy gọi em mà ép giá nha 😂",Honda,CBR,2013,33719,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/124284577.htm,2025-11-28 15:50:25,79.0,19.789507,1,Giá CAO bất thường. AI dự đoán: 19.79 tr. (Cao hơn 299%)
1658,"Click thái , máy zin chưa rớt",67.000.000 đ,50.55 tr,59.34 tr,"Phường 14, Quận 11, Tp Hồ Chí Minh","Dư dùng xe click thái 125 , máy zin chưa rớt đầu , ae q.tâm ib hoặc gọi e , bs sg q11",Honda,Click,2016,32000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/124706078.htm,2025-11-28 15:50:25,67.0,35.109337,1,Giá CAO bất thường. AI dự đoán: 35.11 tr. (Cao hơn 91%)
1671,Em nhượng lại cho ae 1 xe bền-keng-bs vip 😍,82.000.000 đ,16.31 tr,19.14 tr,"Phường 16, Quận 11, Tp Hồ Chí Minh","Do em muốn đổi hệ đam mê nên em cần nhượng lại 1 con xe cực kỳ tâm huyết mang mệnh Thiên Hoàng Phúc Tứ này-444.44 😌.
Xe wave đky năm 2024 đi rất ít hầu như đỗ 1 chỗ.
Odo :4894km (rất keng nha ae),còn bảo hành hãng nha ae đừng tiếc thời gian mà qua thẩm ngắm em nó nha ae
Xe này em chính chủ em bao ký uỷ quyền cho các bác chơi. Xem xe ở SG nha các bác",Honda,Wave,2024,4984,Đã sử dụng,Xe số,50 - 100 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/124307383.htm,2025-11-28 15:50:25,82.0,38.881634,1,Giá CAO bất thường. AI dự đoán: 38.88 tr. (Cao hơn 111%)
1681,Dylan số đẹp 6666,50.000.000 đ,12.42 tr,14.58 tr,"Phường 10, Quận 11, Tp Hồ Chí Minh","💥Dylan150 

💥BSTP vip 6666

💥 Xe Quận 11 , SG
 
👌Máy móc êm ái , nhẹ nhàng 

🎀 Xe chưa đứng UQ lần nào , chính chủ 😄

💲Chỉ 👉 5️⃣0️⃣ tr ( có fix cho ae thiện chí ) 

📞 Liên hệ : *** để trò chuyện 💵",Honda,Dylan,2008,20000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/124028464.htm,2025-11-28 15:50:25,50.0,13.35038,1,Giá CAO bất thường. AI dự đoán: 13.35 tr. (Cao hơn 275%)
1686,Xe SPACY Nhật 2007 chính chủ,100.000.000 đ,21.52 tr,25.27 tr,"Phường 11, Quận 11, Tp Hồ Chí Minh","Xe đẹp. Mình xuất ngoại cần bán 
Có thể qua tận nhà xem xe. Chính chủ
***",Honda,Spacy,2007,30000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123892039.htm,2025-11-28 15:50:25,100.0,20.176735,1,Giá CAO bất thường. AI dự đoán: 20.18 tr. (Cao hơn 396%)
1695,Chính chủ Bán xe Honda Spacy 125 máy Zin,45.000.000 đ,24.84 tr,29.16 tr,"Phường 5, Quận 11, Tp Hồ Chí Minh",Chính chủ bán xe Honda Spacy 125 đời 2004 màu Trắng lên 2009 máy Zin bao thợ Kiểm tra.,Honda,Spacy,2004,50000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123125221.htm,2025-11-28 15:50:25,45.0,19.57517,1,Giá CAO bất thường. AI dự đoán: 19.58 tr. (Cao hơn 130%)
1696,Cần bán Honda s90 hàng siêu tầm,27.999.999 đ,17.59 tr,20.65 tr,"Phường 15, Quận 11, Tp Hồ Chí Minh","Cần bán honda S90 
Biển số Sài Gòn chính chủ 
Xe đang sử dụng Bth 
Thích hợp bạn nào thích độc lạ siêu tầm",Honda,Dòng khác,1997,99999,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123724340.htm,2025-11-28 15:50:25,27.999999,13.888079,1,Giá CAO bất thường. AI dự đoán: 13.89 tr. (Cao hơn 102%)
1706,suzuki big boy 250,75.000.000 đ,8.02 tr,9.42 tr,"Phường 15, Quận 11, Tp Hồ Chí Minh","Em nó là BigBoy 250, giấy tờ công chứng thoải mái vì lên từ GN250 HQCN biển số SG. 
XE VÔ 1 số đồ chơi như hình, tặng luôn cổ pô Inox made in japan. Cổ pô đang gắn là titan. 
Xe vận hành hoàn hảo ko lỗi. 
Giá nhượng lại đam mê: 75tr.",Suzuki,Dòng khác,2010,50000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123746341.htm,2025-11-28 15:50:25,75.0,31.49442,1,Giá CAO bất thường. AI dự đoán: 31.49 tr. (Cao hơn 138%)
1718,Wave thái 110 đk 2000 chính chủ,26.900.000 đ,17.45 tr,20.48 tr,"Phường 1, Quận 11, Tp Hồ Chí Minh","Đổi thể loại cần nhượng lại wave thái 110 dk 2000 như ảnh xe có ít đồ :
Mâm enkei Fx Made in Janpan
Phuộc nice
Bô 1985
Heo nissin Thailan zin
Đồng hồ wave 2001
Và số ít lặt vặt 
Máy móc zin êm 
Ai cần cứ gọi trực tiếp cho mình fix mạnh cho ae nhanh lẹ ít nói
Xe mình đứng tên chỉ bán chứng mua bán thu hồi biển không uỷ quyền nhé ae",Honda,Wave,2000,99999,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123680263.htm,2025-11-28 15:50:25,26.9,15.188974,1,Giá CAO bất thường. AI dự đoán: 15.19 tr. (Cao hơn 77%)
1733,Novou 4 sản xuất 2010.,5.500.000 đ,4.01 tr,4.71 tr,"Phường 9, Quận 11, Tp Hồ Chí Minh","Xe chính chủ đang sử dụng vẫn chạy tốt, do dư xe mới bán. 
Ủy quyền , công chứng rút giấy tờ sang tên được hết. 
Ai có nhu cầu xin liên hệ ☎
Giao dịch tại nhà.",Yamaha,Nouvo,2010,100000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123524678.htm,2025-11-28 15:50:25,5.5,3.0714998,1,Giá CAO bất thường. AI dự đoán: 3.07 tr. (Cao hơn 79%)
1734,152 ốc đêm,20.800.000 đ,15.19 tr,17.83 tr,"Phường 3, Quận 11, Tp Hồ Chí Minh","Honda AB125 xe đẹp máy zin 
Bstp bao công chứng 
Xem xe gần trường Nguyễn Văn Phú 
ACE cần ib mình nha
Giá yêu thương 20tr80 bớt nhẹ cho ae thiện chí",Honda,Air Blade,2014,26000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123519100.htm,2025-11-28 15:50:25,20.8,11.855607,1,Giá CAO bất thường. AI dự đoán: 11.86 tr. (Cao hơn 75%)
1738,cần nhường lại xe supper Dream 110,25.000.000 đ,10.08 tr,11.83 tr,"Phường 10, Quận 11, Tp Hồ Chí Minh",Cần bán xe supper Dream 110cc phiên bản kỉ niệm..xe rất đẹp ít đi..cf di làm rồi về..giữ kỷ ..tuyết kiệm xăng .mới thay vỏ michelin ốc tán trên xe sin từng con ốc..xe 9 chủ fixx nhẹ cho ae cần su tầm,Honda,Dream,2016,19000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123469706.htm,2025-11-28 15:50:25,25.0,13.058599,1,Giá CAO bất thường. AI dự đoán: 13.06 tr. (Cao hơn 91%)
1744,chủ gửi bán yamaha luvia,12.000.000 đ,5.98 tr,7.02 tr,"Phường 1, Quận 11, Tp Hồ Chí Minh","xe trùm mên,ít chạy,máy móc zin,chưa bung,công chứng trong ngày,xe ở quận 10.ace cần lh 9 chủ thươg lượng.e đăng hộ ạ.",Yamaha,Luvias,2011,1000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123390296.htm,2025-11-28 15:50:25,12.0,6.2607746,1,Giá CAO bất thường. AI dự đoán: 6.26 tr. (Cao hơn 92%)
1763,future 2022 màu xanh nhám mới 98% ít đi chỉ dạo cf,3.200.000 đ,25.09 tr,29.45 tr,"Phường 13, Quận 11, Tp Hồ Chí Minh",Future 2022 màu xanh nhám mới 98% ít đi 2500 km chỉ dạo cf,Honda,Future,2022,2500,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-11-tp-ho-chi-minh/123265183.htm,2025-11-28 15:50:25,3.2,24.790667,1,Giá RẺ bất thường. AI dự đoán: 24.79 tr. (Thấp hơn 87%)
1781,"bán ex 206 máy thái 9chủ, máy êm",45.500.000 đ,42.81 tr,50.25 tr,"Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","Bán ex 1s94 máy thái 206 - 9chủ chưa kí lần nào. Định danh GA , màu theo cavet luôn ( đúng đời số tự động ) 
 , xe nhà chạy thanh lí rộng nhà thôi . Giá đẹp thì chốt khỏi thương lượng nhiều, nhanh lẹ thì bán nhanh lẹ, 
1 số đồ chơi như hình , đồng hồ, căm đùm niền excel , phuộc bình dầu đồ chơi, full ốc salaya , bô nổ tóc tóc.",Yamaha,Exciter,2006,10,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/125051666.htm,2025-11-28 15:50:25,45.5,25.938763,1,Giá CAO bất thường. AI dự đoán: 25.94 tr. (Cao hơn 75%)
1817,CẦN BÁN SH Ý 150 107 Đk 2011 Bs 099.09,179.000.000 đ,111.87 tr,131.33 tr,"Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","Cần Bán SH 150i Ý Nhập , Sm 107 đầu . 2011 Trắng sporty 
……. Xe Biển Số Dễ Nhìn … 09909

✅ Chất xe zin dàn đồ đẹp , Chao đầu chưa mở , đường nước zin nhẹ nhàng cục máy bao tê- Vỏ Dunlop 😘",Honda,SH,2011,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/123963838.htm,2025-11-28 15:50:25,179.0,97.80703,1,Giá CAO bất thường. AI dự đoán: 97.81 tr. (Cao hơn 83%)
1826,Bán xe moto MT15,58.000.000 đ,51.19 tr,60.09 tr,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","Xe còn mới 90%, ít đi, thiện chí liên hệ : A Hải *** chính chủ",Yamaha,MT,2021,6068,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/125087663.htm,2025-11-28 15:50:25,58.0,30.914772,1,Giá CAO bất thường. AI dự đoán: 30.91 tr. (Cao hơn 88%)
1827,Fu x fi 2010 cọp,55.900.000 đ,25.66 tr,30.12 tr,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",Xe nhà mua mới từ đầu.2010.2vo zin gai dầy.2 chìa khóa.+ chưa sài.máy mốc nguyên zin từng con ốc.nhông sên đĩa chưa thay.nói chung là bao zin 100% ko lai bất cứ gì.biển sài gòn 4 số.mua bán tại nhà.công chứng qh h.ae đam mê nhấc cái máy alo mình.ủy quyền mua bán đều nhanh lẹ.ae đam mê thì alo mình.còn tào lao né dùm nha.còn tin là còn,Honda,Future,2010,19100,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/125080191.htm,2025-11-28 15:50:25,55.9,18.071493,1,Giá CAO bất thường. AI dự đoán: 18.07 tr. (Cao hơn 209%)
1834,Chia tay đam mê- Future X xăng cơ,30.000.000 đ,24.61 tr,28.89 tr,"Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh","Cục máy zin
Biển số 81
Ngoại hình như hình
Ae mua về chỉ đổ xăng là chạy",Honda,Future,2011,60000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/125049079.htm,2025-11-28 15:50:25,30.0,14.204834,1,Giá CAO bất thường. AI dự đoán: 14.20 tr. (Cao hơn 111%)
1836,BÁN XE AIR BLADE( Hon da AB thái),45.000.000 đ,8.99 tr,10.56 tr,"Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","Xe Ab thái 2012 màu Vàng đen ( đồng) còn zin.
Chính chủ",Honda,Air Blade,2012,20000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/125051774.htm,2025-11-28 15:50:25,45.0,19.1822,1,Giá CAO bất thường. AI dự đoán: 19.18 tr. (Cao hơn 135%)
1840,Xe cub 78,1.500.000 đ,6.82 tr,8.01 tr,"Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh","Xe cub78 
09chủ 
sdt *** 
Tặng ae sườn MD50 còn đẹp cứng",Honda,Cub,trước năm 1980,9999,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/125036349.htm,2025-11-28 15:50:25,1.5,8.24866,1,Giá RẺ bất thường. AI dự đoán: 8.25 tr. (Thấp hơn 82%)
1853,wave anpha bstp 9c,15.000.000 đ,10.55 tr,12.38 tr,"Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",Wave anpha dàn áo zx trùng màu cavet bstp 9c ngay chủ máy êm ru chưa rửa,Honda,Wave,2002,100000,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124982972.htm,2025-11-28 15:50:25,15.0,7.3135405,1,Giá CAO bất thường. AI dự đoán: 7.31 tr. (Cao hơn 105%)
1861,Chiếc cub 81 zin mộc chính chủ,18.000.000 đ,7.53 tr,8.84 tr,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh","Chiếc cub 81 màu bã đậu, zin mộc chính chủ biển Q1 tphcm.
Thích hợp sưu tầm hoài niệm cafe nhẹ nhàng...anh chị cần liên lạc trực tiếp.",Honda,Cub,2009,29999,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124928328.htm,2025-11-28 15:50:25,18.0,8.754248,1,Giá CAO bất thường. AI dự đoán: 8.75 tr. (Cao hơn 106%)
1878,spark 135i 2016,109.000.000 đ,30.13 tr,35.37 tr,"Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","spark 135i đẳng cấp dân chơi 
đầu nồi zin ... chưa đụng chạm
áo zin dán keo , 
máy móc như xe đạp điện . 
Giá để AE trãi nghiệm chơi chán bán không lỗ .",Yamaha,Dòng khác,2016,10000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124836909.htm,2025-11-28 15:50:25,109.0,12.993441,1,Giá CAO bất thường. AI dự đoán: 12.99 tr. (Cao hơn 739%)
1879,Xe chính chủ,75.000.000 đ,69 tr,81 tr,"Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh",Zin đẹp sạch sẽ..ngay chủ kí giấy tờ.. kèm theo 1 pô.1xilamh,Yamaha,Dòng khác,1995,99999,Đã sử dụng,Tay côn/Moto,50 - 100 cc,Ấn Độ,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124843503.htm,2025-11-28 15:50:25,75.0,24.023897,1,Giá CAO bất thường. AI dự đoán: 24.02 tr. (Cao hơn 212%)
1883,do không đi đến cần bán lại yêu thich,70.000.000 đ,32.02 tr,37.58 tr,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",Do nhu cầu không đi tới bán lại cho yêu thích xe đẹp chính chủ rút hồ sơ ai muốn sang tên cần liên hệ xem xe ***,Honda,CB,2005,200000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124781840.htm,2025-11-28 15:50:25,70.0,38.809254,1,Giá CAO bất thường. AI dự đoán: 38.81 tr. (Cao hơn 80%)
1892,xe cop zin nguyên bản,46.000.000 đ,13.94 tr,16.37 tr,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",xe cop zin nguyên bản mình trùm mềm lâu lắm rồi nay cần tiền nên chia lại ae nào đam mê dòng này thi alo mình nhé.,Honda,Future,2001,18000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124797027.htm,2025-11-28 15:50:25,46.0,15.80006,1,Giá CAO bất thường. AI dự đoán: 15.80 tr. (Cao hơn 191%)
1896,sh mode 2020 bản đặc biệt,860.000 đ,42.32 tr,49.68 tr,"Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",dư ít phụ kiện zin vừa tháo xe thanh lý ae nào lấy có bớt lộcp,Honda,SH Mode,2020,100000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124781523.htm,2025-11-28 15:50:25,0.86,18.2521,1,Giá RẺ bất thường. AI dự đoán: 18.25 tr. (Thấp hơn 95%)
1909,Bán xe Jupiter Mx zin,9.500.000 đ,6.78 tr,7.96 tr,"Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh","Nhà dư không sử dụng đến cần bán E Jupiter MX đời 2008.
👉 Máy Zin theo xe siêu êm, siêu tiết kiệm nhiên liệu.
👉 Biển số Sài gòn.
💥 Giá bán :9.500.000đ
A/e ai có nhu cầu liên hệ Zl or Sđt *** để xem xe trực tiếp tại nhà nhé.",Yamaha,Jupiter,2008,17000,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124702028.htm,2025-11-28 15:50:25,9.5,5.3889694,1,Giá CAO bất thường. AI dự đoán: 5.39 tr. (Cao hơn 76%)
1910,Dành cho xe tay ga,4.500.000 đ,38.54 tr,45.24 tr,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Có tăng giảm dành cho xe tay ga Honda và yamaha đi nhanh 450 k,Honda,Lead,2024,900,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124697787.htm,2025-11-28 15:50:25,4.5,25.298382,1,Giá RẺ bất thường. AI dự đoán: 25.30 tr. (Thấp hơn 82%)
1919,Cần bán gấp xe dream thái tem lửa 96,27.000.000 đ,14.49 tr,17.01 tr,"Phường Thới An, Quận 12, Tp Hồ Chí Minh",Xe chính chủ của người cao tuổi đi jờ sk già yếu k đi nổi nên chia sẽ với những a chị e nào có niềm đam mê về dòng xe này xe này đi gửi gin rất cẩn thận bảo dưỡng thường xuyên máy móc êm ru đồ đặt nguyên thủy còn theo xe nếu a chị e nào có thiệt trí muốn mua thì dt trực tiếp cho mình nhé,Honda,Dream,1996,51062,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124660070.htm,2025-11-28 15:50:25,27.0,15.217709,1,Giá CAO bất thường. AI dự đoán: 15.22 tr. (Cao hơn 77%)
1920,Cần bán gấp xe dream thái đời 96,32.500.000 đ,14.49 tr,17.01 tr,"Phường Thới An, Quận 12, Tp Hồ Chí Minh",Xe của ng cao tuổi đi jờ sức khỏe kém nên k đi dc xe nữa xe đi kỷ kiếm tra định kỳ thường xuyên máy móc đồ đạt còn zin theo xe a e nào có thiện trí muốn mua thì alo cho mình nhé trong giờ hành chính,Honda,Dream,1996,3245,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124656438.htm,2025-11-28 15:50:25,32.5,13.723892,1,Giá CAO bất thường. AI dự đoán: 13.72 tr. (Cao hơn 137%)
1928,Bán Suzuki GZ150A đời 2013,38.500.000 đ,35.67 tr,41.87 tr,"Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh","Suzuki GZ150A đời 2013, odo 26.619. Xe còn đẹp, do ít có thời gian chạy nên nhường lại cho anh em cùng đam mê. Xe mình bán, mình là chính chủ. Xe giấy tờ đầy đủ, đã làm cà vẹt mới. Xe mới làm thắng đĩa sau.",Suzuki,GZ,2013,26619,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124240037.htm,2025-11-28 15:50:25,38.5,20.99871,1,Giá CAO bất thường. AI dự đoán: 21.00 tr. (Cao hơn 83%)
1932,Côn Tay+Yamaha+Ex150+2015+Xanh dương+đã sử dụng,35.000.000 đ,16.16 tr,18.97 tr,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","Ex150 đời 2015 màu xanh dương movista phản quang
Cấu hình: 65 dên zin, tay Uma, két nước lớn Uma, bình xăng lớn 7L
Full ốc salaya, lên vài món đồ chơi hiệu năng cho anh em trải nghiệm
Chính chủ BSTP 59S2-345.35
Xe bao đẹp, cho anh em có nhu cầu mua về chơi cùng đam mê. 
Giá: 3x.xxx.xxx ( fix thêm cho anh em thật sự cần)",Yamaha,Exciter,2015,27000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124616255.htm,2025-11-28 15:50:25,35.0,15.353188,1,Giá CAO bất thường. AI dự đoán: 15.35 tr. (Cao hơn 128%)
1941,satria 2019,22.000.000 đ,19.92 tr,23.38 tr,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Satria zin 2019 BSTP. Mâm zin còn. Máy móc zin. Chính chủ,Suzuki,Satria,2019,32000,Đã sử dụng,Xe số,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124566528.htm,2025-11-28 15:50:25,22.0,12.03843,1,Giá CAO bất thường. AI dự đoán: 12.04 tr. (Cao hơn 83%)
1964,cần bán xe tay ga 50cc 9c,10.800.000 đ,8.72 tr,10.23 tr,"Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","Xe tay ga 50cc có ủy quyền xe
Tình trạng xe đi mỗi ngày máy êm thay nhớt máy và nhớt láp định kỳ,do con cái đã lớn nên không sử dụng nữa cần bán có thương lượng hoặc trao đổi giao lưu xe
Biển TPHCM 5 số
Ae có nhu cầu ib còn tin còn xe.",Kymco,Candy Hi,2009,10000,Đã sử dụng,Tay ga,Dưới 50 cc,Đài Loan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/124412095.htm,2025-11-28 15:50:25,10.8,5.4712214,1,Giá CAO bất thường. AI dự đoán: 5.47 tr. (Cao hơn 97%)
